Name,Season,Lg,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Reggie King,Career,NBA,438.0,128.0,25.9,3.5,6.7,0.514,0.0,0.0,0.0,3.5,6.7,0.515,0.514,2.0,2.9,0.6990000000000001,1.9,4.2,6.2,1.6,0.8,0.3,1.5,2.3,8.9
Rich King,Career,NBA,72.0,2.0,4.3,0.6,1.6,0.39299999999999996,0.0,0.0,0.0,0.6,1.5,0.4,0.39299999999999996,0.7,1.0,0.662,0.4,0.6,1.0,0.3,0.1,0.1,0.4,0.9,1.9
Stacey King,Career,NBA,438.0,63.0,16.9,2.4,5.1,0.478,0.0,0.0,0.235,2.4,5.1,0.48,0.479,1.5,2.2,0.7070000000000001,1.4,2.0,3.3,0.9,0.4,0.5,1.2,2.1,6.4
Tarence Kinsey,Career,NBA,109.0,15.0,12.3,1.7,3.8,0.45299999999999996,0.2,0.7,0.324,1.5,3.1,0.479,0.48100000000000004,1.1,1.3,0.8170000000000001,0.4,1.0,1.3,0.5,0.6,0.0,0.7,0.9,4.7
Andrei Kirilenko,Career,NBA,797.0,546.0,30.0,3.9,8.3,0.474,0.5,1.5,0.31,3.5,6.8,0.51,0.502,3.5,4.6,0.754,1.8,3.7,5.5,2.7,1.4,1.8,1.9,2.0,11.8
Alex Kirk,Career,NBA,5.0,0.0,2.8,0.2,0.8,0.25,0.0,0.0,0.0,0.2,0.8,0.25,0.25,0.4,0.4,1.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.8
Curtis Kitchen,Career,NBA,6.0,0.0,5.2,0.5,1.0,0.5,0.0,0.2,0.0,0.5,0.8,0.6,0.5,0.5,0.7,0.75,0.7,0.8,1.5,0.2,0.3,0.5,0.0,0.7,1.5
Greg Kite,Career,NBA,680.0,225.0,14.8,1.1,2.4,0.43799999999999994,0.0,0.0,0.16699999999999998,1.1,2.4,0.439,0.43799999999999994,0.4,0.9,0.486,1.3,2.5,3.8,0.5,0.3,0.6,0.8,2.3,2.5
Kerry Kittles,Career,NBA,507.0,455.0,33.4,5.5,12.5,0.439,1.4,3.6,0.37799999999999995,4.1,8.9,0.46299999999999997,0.493,1.8,2.3,0.78,1.0,2.9,3.9,2.6,1.6,0.4,1.2,1.8,14.1
Maxi Kleber,Career,NBA,143.0,54.0,18.9,2.3,4.9,0.469,0.8,2.4,0.33799999999999997,1.5,2.4,0.599,0.5529999999999999,0.7,0.9,0.767,1.1,2.8,3.9,0.8,0.4,0.9,0.6,1.8,6.1
Joe Kleine,Career,NBA,965.0,204.0,15.2,2.0,4.4,0.45299999999999996,0.0,0.0,0.271,2.0,4.3,0.455,0.45399999999999996,0.9,1.1,0.794,1.3,2.8,4.1,0.6,0.3,0.3,0.8,2.1,4.8
Linas Kleiza,Career,NBA,409.0,65.0,20.0,3.1,7.1,0.435,0.9,2.8,0.335,2.2,4.3,0.501,0.502,1.6,2.0,0.763,0.9,2.6,3.6,0.8,0.4,0.2,1.0,2.2,8.7
Billy Knight,Career,TOT,821.0,113.0,28.9,6.6,13.0,0.507,0.1,0.3,0.284,6.5,12.8,0.511,0.509,3.7,4.4,0.8270000000000001,2.1,3.2,5.3,2.3,1.0,0.2,2.4,2.0,16.9
Brandin Knight,Career,NBA,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Brandon Knight,Career,NBA,421.0,346.0,30.1,5.2,12.6,0.413,1.6,4.5,0.354,3.6,8.1,0.445,0.47600000000000003,2.5,3.0,0.812,0.6,2.6,3.2,4.0,0.9,0.2,2.5,2.0,14.5
Brevin Knight,Career,NBA,729.0,423.0,24.9,2.8,6.7,0.41200000000000003,0.0,0.2,0.134,2.7,6.6,0.419,0.414,1.8,2.2,0.789,0.4,2.1,2.4,6.1,1.7,0.1,1.9,2.5,7.3
Negele Knight,Career,NBA,276.0,77.0,16.4,2.4,5.6,0.436,0.1,0.3,0.263,2.3,5.2,0.447,0.444,1.2,1.6,0.73,0.4,0.9,1.3,2.8,0.4,0.1,1.3,1.5,6.2
Toby Knight,Career,NBA,283.0,0.0,25.9,5.7,10.9,0.519,0.0,0.0,0.0,5.7,10.9,0.519,0.519,1.5,2.1,0.74,2.0,3.1,5.1,1.2,0.9,0.7,1.6,3.2,12.9
Travis Knight,Career,NBA,371.0,58.0,12.3,1.4,3.2,0.43799999999999994,0.0,0.2,0.259,1.4,3.1,0.447,0.444,0.6,0.8,0.696,1.2,1.9,3.1,0.6,0.4,0.6,0.7,2.2,3.4
Kevin Knox,Career,NBA,75.0,57.0,28.8,4.5,12.2,0.37,1.7,4.9,0.34299999999999997,2.8,7.3,0.387,0.43799999999999994,2.2,3.0,0.7170000000000001,0.8,3.7,4.5,1.1,0.6,0.3,1.5,2.3,12.8
Bart Kofoed,Career,NBA,111.0,0.0,6.3,0.5,1.4,0.387,0.0,0.1,0.188,0.5,1.2,0.41,0.397,0.4,0.6,0.614,0.1,0.4,0.5,1.0,0.2,0.0,0.5,0.9,1.5
Jon Koncak,Career,NBA,784.0,379.0,20.9,1.8,3.9,0.47,0.0,0.1,0.226,1.8,3.8,0.47700000000000004,0.473,0.8,1.3,0.597,1.4,3.6,4.9,1.0,0.7,1.0,0.8,3.2,4.5
Joe Kopicki,Career,NBA,118.0,3.0,10.1,1.2,2.4,0.493,0.0,0.1,0.273,1.1,2.3,0.502,0.498,1.3,1.6,0.812,0.9,1.7,2.7,0.7,0.3,0.1,0.6,1.3,3.7
Furkan Korkmaz,Career,NBA,62.0,7.0,12.2,1.7,4.4,0.38799999999999996,0.8,2.6,0.32299999999999995,0.9,1.8,0.48200000000000004,0.484,0.6,0.8,0.792,0.3,1.6,1.9,0.9,0.5,0.0,0.4,1.2,4.9
Frank Kornet,Career,NBA,89.0,0.0,6.7,0.7,2.0,0.369,0.1,0.4,0.263,0.6,1.6,0.39899999999999997,0.39799999999999996,0.3,0.6,0.596,0.4,0.7,1.1,0.3,0.2,0.0,0.4,0.9,1.9
Luke Kornet,Career,NBA,66.0,19.0,16.8,2.4,6.2,0.382,1.5,4.1,0.36,0.9,2.1,0.426,0.502,0.7,0.9,0.807,0.6,2.4,3.0,1.2,0.5,0.9,0.6,1.0,6.9
Yaroslav Korolev,Career,NBA,34.0,0.0,4.9,0.4,1.4,0.28300000000000003,0.1,0.4,0.25,0.3,1.0,0.294,0.315,0.3,0.5,0.625,0.2,0.3,0.5,0.4,0.2,0.0,0.2,0.3,1.1
Kyle Korver,Career,NBA,1174.0,422.0,25.7,3.4,7.7,0.44299999999999995,2.0,4.7,0.429,1.4,3.0,0.46399999999999997,0.574,1.1,1.2,0.878,0.3,2.7,3.0,1.7,0.7,0.3,1.1,2.1,9.9
Kosta Koufos,Career,NBA,686.0,229.0,16.4,2.6,4.8,0.534,0.0,0.0,0.0,2.6,4.8,0.535,0.534,0.6,1.0,0.5820000000000001,1.7,3.3,5.0,0.5,0.4,0.7,0.7,2.0,5.7
Joel Kramer,Career,NBA,328.0,4.0,12.8,1.5,3.1,0.479,0.0,0.0,0.0,1.5,3.1,0.48100000000000004,0.479,0.9,1.2,0.737,1.0,1.8,2.8,1.0,0.4,0.2,0.8,1.8,3.8
Viacheslav Kravtsov,Career,NBA,45.0,0.0,6.3,0.9,1.4,0.672,0.0,0.0,0.0,0.9,1.4,0.672,0.672,0.3,1.0,0.33299999999999996,0.7,0.6,1.4,0.2,0.1,0.2,0.4,0.9,2.2
Wayne Kreklow,Career,NBA,25.0,0.0,4.0,0.4,1.9,0.23399999999999999,0.0,0.2,0.25,0.4,1.7,0.233,0.245,0.3,0.4,0.7,0.1,0.4,0.5,0.4,0.1,0.0,0.4,0.8,1.2
Nenad Krsti,Career,NBA,419.0,373.0,25.2,4.1,8.3,0.494,0.0,0.0,0.14300000000000002,4.1,8.3,0.495,0.494,1.8,2.5,0.73,1.8,3.6,5.4,0.8,0.4,0.7,1.2,3.0,10.0
Larry Krystkowiak,Career,NBA,420.0,134.0,21.7,3.1,6.7,0.457,0.0,0.1,0.139,3.1,6.7,0.461,0.45799999999999996,2.0,2.5,0.795,1.5,3.4,4.9,1.2,0.6,0.1,1.2,2.5,8.2
Bruce Kuczenski,Career,NBA,15.0,2.0,7.9,0.7,2.5,0.27,0.0,0.0,0.0,0.7,2.5,0.27,0.27,0.5,0.8,0.667,0.5,1.1,1.5,0.5,0.1,0.1,1.0,1.2,1.9
Toni Kuko,Career,NBA,846.0,259.0,26.3,4.3,9.6,0.447,0.9,2.6,0.335,3.4,7.0,0.488,0.49200000000000005,2.1,2.9,0.7290000000000001,1.2,3.0,4.2,3.7,1.0,0.3,1.8,1.7,11.6
Kevin Kunnert,Career,NBA,555.0,0.0,21.8,3.6,7.7,0.47600000000000003,0.0,0.0,0.0,3.6,7.7,0.47600000000000003,0.47600000000000003,1.0,1.5,0.682,2.5,4.8,7.3,1.4,0.5,1.1,1.5,3.5,8.3
Mitch Kupchak,Career,NBA,510.0,32.0,19.4,3.9,7.5,0.523,0.0,0.0,0.0,3.9,7.5,0.523,0.523,2.3,3.3,0.7040000000000001,1.9,3.5,5.4,0.7,0.3,0.3,1.6,2.2,10.2
Rodions Kurucs,Career,NBA,63.0,46.0,20.5,3.2,7.1,0.45,0.9,2.9,0.315,2.3,4.2,0.5429999999999999,0.514,1.1,1.5,0.7829999999999999,0.9,3.0,3.9,0.8,0.7,0.4,1.2,2.3,8.5
Rob Kurz,Career,NBA,40.0,5.0,11.1,1.3,3.3,0.389,0.4,1.0,0.395,0.9,2.3,0.387,0.447,1.0,1.3,0.8,0.8,1.2,2.0,0.5,0.4,0.5,0.4,2.0,3.9
Ibo Kutluay,Career,NBA,5.0,0.0,2.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.2,0.0
Kyle Kuzma,Career,NBA,147.0,105.0,32.1,6.6,14.5,0.45299999999999996,2.0,5.8,0.335,4.6,8.6,0.5329999999999999,0.521,2.3,3.1,0.731,1.0,4.9,5.9,2.2,0.6,0.4,1.9,2.2,17.3
Ognjen Kuzmi,Career,NBA,37.0,0.0,4.4,0.4,0.7,0.52,0.0,0.0,0.0,0.4,0.7,0.52,0.52,0.2,0.4,0.6,0.5,0.6,1.0,0.2,0.1,0.1,0.4,0.8,0.9
Mindaugas Kuzminskas,Career,NBA,69.0,5.0,14.8,2.3,5.4,0.426,0.8,2.4,0.321,1.5,2.9,0.512,0.499,0.8,1.0,0.809,0.7,1.1,1.8,1.0,0.4,0.2,0.7,1.1,6.2
Skal Labissière,Career,NBA,115.0,41.0,17.6,3.0,6.3,0.48,0.2,0.6,0.375,2.8,5.7,0.49200000000000005,0.499,1.4,1.8,0.746,1.4,2.9,4.3,1.0,0.4,0.6,1.1,2.0,7.6
Sam Lacey,Career,NBA,1002.0,40.0,31.8,4.3,9.7,0.441,0.0,0.1,0.188,4.3,9.7,0.442,0.441,1.7,2.4,0.738,2.2,6.9,9.7,3.7,1.3,1.5,2.2,3.5,10.3
Christian Laettner,Career,NBA,868.0,692.0,29.7,4.6,9.7,0.48,0.1,0.4,0.261,4.5,9.3,0.49,0.486,3.4,4.2,0.82,1.9,4.8,6.7,2.6,1.1,0.8,2.2,3.2,12.8
Oliver Lafayette,Career,NBA,1.0,0.0,22.0,3.0,6.0,0.5,1.0,2.0,0.5,2.0,4.0,0.5,0.583,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,7.0
Raef LaFrentz,Career,NBA,563.0,438.0,25.8,4.0,8.5,0.466,0.8,2.3,0.363,3.1,6.2,0.505,0.516,1.3,1.9,0.711,1.8,4.3,6.1,1.1,0.5,1.6,0.9,3.3,10.1
Tom LaGarde,Career,NBA,312.0,28.0,19.9,2.8,6.0,0.462,0.0,0.0,0.0,2.8,6.0,0.46299999999999997,0.462,2.0,3.2,0.64,1.6,3.5,5.1,1.5,0.3,0.4,1.7,2.8,7.6
Bill Laimbeer,Career,NBA,1068.0,861.0,31.8,5.2,10.5,0.498,0.2,0.6,0.326,5.0,9.9,0.508,0.507,2.3,2.7,0.8370000000000001,2.6,7.1,9.7,2.0,0.7,0.9,1.5,3.4,12.9
Doron Lamb,Career,NBA,100.0,0.0,12.7,1.2,3.2,0.381,0.5,1.3,0.39399999999999996,0.7,2.0,0.37200000000000005,0.45799999999999996,0.5,0.7,0.7,0.2,0.8,1.0,0.8,0.2,0.0,0.5,1.1,3.5
Jeremy Lamb,Career,NBA,435.0,86.0,20.5,3.8,8.6,0.44299999999999995,1.0,3.0,0.33899999999999997,2.8,5.6,0.499,0.502,1.6,1.9,0.853,0.5,3.1,3.7,1.5,0.7,0.3,0.8,1.6,10.2
John Lambert,Career,NBA,446.0,7.0,12.5,1.6,3.8,0.428,0.0,0.1,0.083,1.6,3.8,0.43,0.428,0.5,0.8,0.693,1.3,2.1,3.3,0.6,0.3,0.4,0.8,1.9,3.8
Jeff Lamp,Career,NBA,291.0,3.0,11.9,2.1,4.4,0.47,0.0,0.2,0.222,2.0,4.3,0.48100000000000004,0.474,0.9,1.1,0.841,0.5,1.1,1.5,0.9,0.4,0.0,0.8,1.4,5.1
Maciej Lampe,Career,NBA,64.0,0.0,9.9,1.5,3.6,0.40700000000000003,0.0,0.1,0.25,1.4,3.5,0.413,0.41100000000000003,0.4,0.6,0.6759999999999999,0.6,1.6,2.2,0.3,0.1,0.2,0.5,1.3,3.4
Jim Lampley,Career,NBA,1.0,0.0,16.0,1.0,3.0,0.33299999999999996,0.0,0.0,0.0,1.0,3.0,0.33299999999999996,0.33299999999999996,1.0,2.0,0.5,1.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0
Sean Lampley,Career,NBA,45.0,0.0,12.2,1.5,3.3,0.46299999999999997,0.0,0.1,0.0,1.5,3.2,0.47600000000000003,0.46299999999999997,1.4,2.1,0.691,0.6,1.5,2.1,0.7,0.2,0.1,0.6,1.0,4.5
Carl Landry,Career,NBA,513.0,93.0,22.5,4.1,7.6,0.535,0.0,0.1,0.3,4.0,7.5,0.537,0.536,2.7,3.4,0.785,1.9,3.0,4.9,0.7,0.4,0.4,1.2,2.4,10.8
Marcus Landry,Career,NBA,18.0,0.0,6.2,0.9,2.4,0.37200000000000005,0.5,1.6,0.321,0.4,0.8,0.467,0.47700000000000004,0.2,0.3,0.6,0.3,0.8,1.1,0.0,0.1,0.1,0.3,0.8,2.4
Mark Landsberger,Career,NBA,437.0,5.0,16.7,2.3,4.9,0.48100000000000004,0.0,0.0,0.0,2.3,4.9,0.48200000000000004,0.48100000000000004,1.0,1.8,0.522,2.4,3.8,6.1,0.5,0.3,0.2,1.1,1.6,5.6
Jerome Lane,Career,NBA,218.0,79.0,14.7,2.3,5.2,0.441,0.0,0.1,0.063,2.3,5.1,0.447,0.442,0.7,1.9,0.379,2.6,3.2,5.8,1.5,0.6,0.2,1.2,2.5,5.3
Andrew Lang,Career,NBA,737.0,380.0,20.8,2.4,5.1,0.47,0.0,0.0,0.25,2.4,5.1,0.47100000000000003,0.47100000000000003,1.2,1.6,0.7440000000000001,1.6,3.2,4.8,0.6,0.5,1.5,0.9,2.8,6.0
Antonio Lang,Career,NBA,143.0,1.0,9.8,0.8,1.9,0.455,0.0,0.1,0.0,0.8,1.8,0.469,0.455,0.6,0.8,0.7190000000000001,0.6,0.9,1.5,0.3,0.4,0.3,0.6,1.4,2.3
James Lang,Career,NBA,11.0,0.0,5.0,0.4,0.8,0.444,0.0,0.0,0.0,0.4,0.8,0.444,0.444,0.3,0.5,0.6,0.5,0.5,1.0,0.2,0.0,0.3,0.2,1.3,1.0
Trajan Langdon,Career,NBA,119.0,5.0,14.6,1.8,4.4,0.41600000000000004,0.7,1.8,0.396,1.1,2.6,0.429,0.49700000000000005,1.0,1.1,0.91,0.2,1.1,1.3,1.3,0.5,0.1,0.8,1.5,5.4
Keith Langford,Career,NBA,2.0,0.0,5.0,0.5,2.0,0.25,0.0,0.0,0.0,0.5,2.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0
Dan Langhi,Career,NBA,133.0,8.0,9.4,1.3,3.3,0.391,0.1,0.3,0.289,1.2,3.0,0.4,0.40299999999999997,0.3,0.5,0.613,0.4,1.1,1.5,0.3,0.2,0.1,0.3,0.8,3.0
Bob Lanier,Career,NBA,959.0,179.0,33.5,8.1,15.7,0.514,0.0,0.0,0.154,8.1,15.7,0.515,0.514,3.9,5.1,0.767,2.6,6.8,10.1,3.1,1.1,1.5,2.6,3.2,20.1
Nicolás Laprovíttola,Career,NBA,18.0,3.0,9.7,1.1,2.6,0.426,0.6,1.5,0.37,0.6,1.1,0.5,0.532,0.5,0.5,1.0,0.1,0.5,0.6,1.6,0.2,0.1,1.1,1.1,3.3
Shane Larkin,Career,NBA,256.0,41.0,19.1,2.1,5.0,0.42200000000000004,0.5,1.4,0.336,1.7,3.7,0.45399999999999996,0.46799999999999997,0.8,1.0,0.777,0.3,1.6,1.9,2.9,0.9,0.1,1.2,1.5,5.5
Rusty LaRue,Career,NBA,98.0,7.0,16.0,1.9,5.1,0.376,0.6,1.7,0.318,1.4,3.3,0.40700000000000003,0.431,0.6,0.7,0.841,0.2,1.1,1.3,1.6,0.6,0.1,1.0,1.5,5.0
Stéphane Lasme,Career,NBA,16.0,4.0,18.9,2.0,4.4,0.451,0.0,0.0,0.0,2.0,4.4,0.451,0.451,1.2,2.0,0.594,1.6,1.7,3.3,0.2,0.8,1.4,0.9,2.2,5.2
Priest Lauderdale,Career,NBA,74.0,0.0,7.1,1.4,2.9,0.47200000000000003,0.0,0.0,0.0,1.4,2.9,0.474,0.47200000000000003,0.7,1.2,0.5539999999999999,0.6,1.4,1.9,0.4,0.1,0.4,1.1,1.4,3.4
Joffrey Lauvergne,Career,NBA,208.0,18.0,13.6,2.3,4.8,0.479,0.2,0.8,0.285,2.1,4.0,0.52,0.504,0.8,1.0,0.7190000000000001,1.1,2.6,3.8,0.9,0.3,0.2,0.8,1.4,5.6
Zach LaVine,Career,NBA,293.0,206.0,29.9,5.8,13.1,0.446,1.6,4.2,0.373,4.3,8.9,0.48100000000000004,0.506,2.8,3.4,0.8240000000000001,0.4,3.0,3.4,3.5,0.8,0.2,2.4,2.2,16.1
Acie Law,Career,NBA,188.0,8.0,12.7,1.4,3.4,0.413,0.1,0.6,0.235,1.3,2.8,0.452,0.434,0.9,1.2,0.778,0.2,0.9,1.0,1.6,0.4,0.0,0.8,1.0,3.9
Gani Lawal,Career,NBA,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jason Lawson,Career,NBA,17.0,0.0,4.7,0.5,0.9,0.6,0.0,0.0,0.0,0.5,0.9,0.6,0.6,0.5,0.6,0.8,0.5,1.1,1.6,0.3,0.2,0.2,0.1,0.8,1.5
Ty Lawson,Career,NBA,551.0,344.0,29.2,4.5,9.8,0.46,0.9,2.4,0.359,3.7,7.5,0.493,0.504,2.7,3.6,0.77,0.6,2.1,2.7,6.0,1.2,0.1,2.1,1.6,12.7
Jake Layman,Career,NBA,141.0,35.0,12.3,1.8,4.0,0.457,0.5,1.8,0.302,1.3,2.2,0.584,0.525,0.5,0.6,0.7140000000000001,0.5,1.4,1.8,0.5,0.3,0.3,0.4,1.1,4.6
T.J. Leaf,Career,NBA,111.0,1.0,8.8,1.5,2.9,0.511,0.2,0.7,0.35600000000000004,1.2,2.2,0.557,0.552,0.3,0.4,0.617,0.6,1.2,1.9,0.3,0.1,0.2,0.2,0.7,3.4
Allen Leavell,Career,NBA,700.0,244.0,23.2,3.6,8.1,0.45,0.2,0.9,0.23399999999999999,3.4,7.2,0.47600000000000003,0.462,2.1,2.5,0.8340000000000001,0.4,1.2,1.7,4.8,1.3,0.2,1.9,2.1,9.5
Jeff Lebo,Career,NBA,4.0,0.0,8.0,0.5,1.8,0.28600000000000003,0.0,0.0,0.0,0.5,1.8,0.28600000000000003,0.28600000000000003,0.5,0.5,1.0,0.5,0.5,1.0,0.8,0.5,0.0,0.3,1.8,1.5
Eric Leckner,Career,NBA,449.0,60.0,12.1,1.6,3.1,0.508,0.0,0.0,0.0,1.6,3.1,0.51,0.508,0.9,1.4,0.669,0.8,2.4,3.2,0.5,0.2,0.3,0.9,2.3,4.1
Ricky Ledo,Career,NBA,28.0,0.0,9.9,1.4,4.0,0.336,0.5,1.3,0.371,0.9,2.8,0.321,0.39399999999999996,0.7,0.9,0.769,0.6,0.8,1.4,0.8,0.3,0.0,1.0,0.8,3.9
Courtney Lee,Career,NBA,787.0,509.0,27.4,3.7,8.2,0.45,1.1,2.8,0.387,2.6,5.4,0.484,0.516,1.2,1.4,0.853,0.5,2.2,2.7,1.7,1.0,0.3,1.0,1.7,9.7
Damion Lee,Career,NBA,47.0,11.0,16.6,2.5,5.9,0.423,0.9,2.7,0.32799999999999996,1.6,3.2,0.503,0.498,0.9,1.1,0.804,0.4,2.5,2.9,0.9,0.7,0.0,0.5,1.1,6.8
David Lee,Career,NBA,829.0,505.0,29.3,5.5,10.3,0.535,0.0,0.0,0.034,5.5,10.3,0.537,0.536,2.5,3.2,0.772,2.6,6.2,8.8,2.2,0.8,0.4,1.8,2.6,13.5
Doug Lee,Career,NBA,73.0,0.0,5.7,0.8,2.0,0.41200000000000003,0.2,0.8,0.31,0.6,1.2,0.478,0.473,0.4,0.5,0.7,0.2,0.3,0.6,0.4,0.2,0.1,0.3,0.9,2.3
Keith Lee,Career,NBA,182.0,43.0,16.0,2.5,5.6,0.451,0.0,0.1,0.16699999999999998,2.5,5.5,0.45399999999999996,0.452,1.1,1.5,0.746,1.5,3.2,4.7,1.0,0.4,0.6,1.2,2.7,6.1
Kurk Lee,Career,NBA,48.0,0.0,5.5,0.4,1.5,0.268,0.1,0.3,0.2,0.3,1.2,0.28600000000000003,0.289,0.5,0.6,0.893,0.1,0.5,0.6,0.7,0.2,0.0,0.4,0.8,1.4
Malcolm Lee,Career,NBA,36.0,12.0,14.8,1.4,3.8,0.382,0.3,0.9,0.294,1.2,2.8,0.41200000000000003,0.419,0.7,1.0,0.703,0.7,1.1,1.8,1.4,0.6,0.3,0.8,1.4,3.9
Rock Lee,Career,NBA,2.0,0.0,5.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,2.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.5,1.0
Ron Lee,Career,NBA,448.0,7.0,21.4,2.9,7.0,0.41600000000000004,0.2,0.6,0.321,2.8,6.7,0.42,0.423,1.5,2.1,0.705,0.9,1.8,2.7,3.8,1.9,0.3,2.1,3.1,7.3
Tim Legler,Career,NBA,310.0,4.0,16.9,2.5,5.5,0.447,0.8,1.9,0.431,1.6,3.6,0.456,0.523,1.3,1.5,0.84,0.4,1.1,1.6,1.3,0.5,0.1,0.6,1.6,7.0
Walt Lemon Jr.,Career,NBA,11.0,3.0,18.4,4.1,9.4,0.43700000000000006,0.3,0.5,0.5,3.8,8.8,0.433,0.451,0.9,1.3,0.7140000000000001,0.4,2.3,2.6,3.2,1.0,0.2,1.3,1.7,9.4
Alex Len,Career,NBA,412.0,171.0,19.9,3.0,6.2,0.48700000000000004,0.2,0.6,0.349,2.8,5.6,0.501,0.503,1.7,2.5,0.695,2.1,4.3,6.3,0.8,0.4,1.0,1.3,2.7,7.9
Voshon Lenard,Career,NBA,565.0,321.0,27.2,4.3,10.4,0.415,1.7,4.3,0.384,2.7,6.1,0.436,0.494,1.6,2.1,0.787,0.6,2.2,2.8,2.1,0.8,0.2,1.3,2.1,11.9
Gary Leonard,Career,NBA,31.0,0.0,4.8,0.5,1.2,0.45899999999999996,0.0,0.0,0.0,0.5,1.2,0.47200000000000003,0.45899999999999996,0.3,0.6,0.5,0.4,0.7,1.1,0.1,0.1,0.3,0.3,1.0,1.4
Kawhi Leonard,Career,NBA,467.0,440.0,30.8,6.4,12.9,0.495,1.4,3.6,0.38299999999999995,5.0,9.4,0.5379999999999999,0.5479999999999999,3.5,4.1,0.848,1.3,5.1,6.3,2.4,1.8,0.7,1.5,1.7,17.7
Meyers Leonard,Career,NBA,393.0,42.0,15.5,2.1,4.4,0.479,0.7,1.8,0.385,1.4,2.7,0.542,0.556,0.6,0.7,0.828,0.7,3.0,3.7,0.9,0.2,0.3,0.7,2.2,5.6
Jim Les,Career,NBA,321.0,13.0,13.2,1.2,2.9,0.397,0.6,1.5,0.396,0.5,1.4,0.397,0.501,0.8,1.0,0.818,0.3,1.0,1.2,2.9,0.5,0.1,0.9,1.3,3.8
Travis Leslie,Career,NBA,10.0,0.0,4.5,0.5,1.4,0.35700000000000004,0.0,0.0,0.0,0.5,1.4,0.35700000000000004,0.35700000000000004,0.4,0.9,0.444,0.6,0.3,0.9,0.5,0.2,0.2,0.2,0.4,1.4
Ronnie Lester,Career,NBA,250.0,116.0,19.8,2.7,5.8,0.469,0.0,0.1,0.22699999999999998,2.7,5.7,0.47200000000000003,0.47,1.8,2.3,0.7879999999999999,0.6,1.3,1.9,4.0,0.7,0.1,1.9,1.6,7.3
Clifford Lett,Career,NBA,11.0,0.0,11.5,1.5,3.4,0.43200000000000005,0.0,0.1,0.0,1.5,3.3,0.444,0.43200000000000005,0.5,0.8,0.667,0.1,0.5,0.6,0.7,0.2,0.1,0.9,1.5,3.5
Jon Leuer,Career,NBA,377.0,80.0,15.8,2.6,5.4,0.484,0.3,1.0,0.32799999999999996,2.3,4.4,0.52,0.515,0.8,1.1,0.767,0.9,2.8,3.8,0.8,0.4,0.3,0.7,1.5,6.4
Fat Lever,Career,NBA,752.0,599.0,31.7,5.6,12.6,0.447,0.2,0.7,0.31,5.4,11.9,0.455,0.455,2.4,3.1,0.7709999999999999,1.9,4.1,6.0,6.2,2.2,0.3,2.0,2.4,13.9
Caris LeVert,Career,NBA,168.0,61.0,24.8,4.2,9.5,0.43700000000000006,1.1,3.5,0.32899999999999996,3.0,6.0,0.499,0.49700000000000005,1.7,2.4,0.7070000000000001,0.7,2.9,3.6,3.4,1.0,0.3,1.7,1.9,11.1
Cliff Levingston,Career,NBA,830.0,216.0,20.4,2.8,5.5,0.516,0.0,0.0,0.152,2.8,5.4,0.518,0.516,1.5,2.2,0.6759999999999999,2.1,3.1,5.2,0.9,0.6,0.7,1.0,2.8,7.1
Cedric Lewis,Career,NBA,3.0,0.0,1.3,0.7,1.0,0.667,0.0,0.0,0.0,0.7,1.0,0.667,0.667,0.0,0.0,0.0,0.7,0.0,0.7,0.0,0.3,0.0,0.0,0.0,1.3
Martin Lewis,Career,NBA,25.0,0.0,9.6,1.4,3.0,0.473,0.1,0.4,0.3,1.3,2.6,0.5,0.493,0.6,1.1,0.593,0.8,0.6,1.4,0.3,0.4,0.2,0.6,1.2,3.6
Quincy Lewis,Career,NBA,159.0,21.0,11.7,1.5,3.7,0.397,0.2,0.7,0.33299999999999996,1.2,3.0,0.41200000000000003,0.429,0.4,0.6,0.71,0.4,0.9,1.3,0.6,0.4,0.2,0.6,2.1,3.6
Ralph Lewis,Career,NBA,99.0,0.0,6.8,0.9,2.2,0.414,0.0,0.0,0.25,0.9,2.1,0.41700000000000004,0.41600000000000004,0.5,0.9,0.562,0.6,0.6,1.2,0.3,0.3,0.1,0.5,0.7,2.3
